design,criteria,material,rating
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,4
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,2
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,0
kitchen,high strength,Thermoset,7
kitchen,high strength,Thermoset,4
kitchen,high strength,Thermoset,0
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,4
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,2
kitchen,high strength,Thermoset,2
kitchen,high strength,Thermoset,1
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,7
kitchen,high strength,Thermoset,10
kitchen,high strength,Thermoset,8
kitchen,high strength,Thermoset,1
kitchen,high strength,Thermoset,7
kitchen,high strength,Thermoset,10
kitchen,high strength,Thermoset,2
kitchen,high strength,Thermoset,9
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,8
kitchen,high strength,Thermoset,5
kitchen,high strength,Thermoset,7
kitchen,high strength,Thermoset,1
kitchen,high strength,Thermoset,3
kitchen,high strength,Thermoset,8
kitchen,high strength,Composite,0
kitchen,high strength,Composite,8
kitchen,high strength,Composite,8
kitchen,high strength,Composite,1
kitchen,high strength,Composite,4
kitchen,high strength,Composite,8
kitchen,high strength,Composite,3
kitchen,high strength,Composite,8
kitchen,high strength,Composite,6
kitchen,high strength,Composite,6
kitchen,high strength,Composite,10
kitchen,high strength,Composite,7
kitchen,high strength,Composite,9
kitchen,high strength,Composite,9
kitchen,high strength,Composite,7
kitchen,high strength,Composite,9
kitchen,high strength,Composite,10
kitchen,high strength,Composite,9
kitchen,high strength,Composite,5
kitchen,high strength,Composite,9
kitchen,high strength,Composite,4
kitchen,high strength,Composite,1
kitchen,high strength,Composite,6
kitchen,high strength,Composite,10
kitchen,high strength,Composite,0
kitchen,high strength,Composite,10
kitchen,high strength,Composite,10
kitchen,high strength,Composite,9
kitchen,high strength,Composite,7
kitchen,high strength,Composite,8
kitchen,high strength,Composite,9
kitchen,high strength,Composite,3
kitchen,high strength,Composite,8
kitchen,high strength,Composite,5
kitchen,high strength,Composite,7
kitchen,high strength,Composite,7
kitchen,high strength,Composite,6
kitchen,high strength,Composite,9
kitchen,high strength,Composite,10
kitchen,high strength,Composite,7
kitchen,high strength,Composite,5
kitchen,high strength,Composite,1
kitchen,high strength,Composite,9
kitchen,high strength,Composite,10
kitchen,high strength,Composite,10
kitchen,high strength,Composite,7
kitchen,high strength,Composite,5
kitchen,high strength,Composite,6
kitchen,high strength,Composite,6
kitchen,high strength,Composite,5
kitchen,high strength,Composite,10
kitchen,high strength,Composite,7
kitchen,high strength,Composite,9
kitchen,high strength,Composite,10
kitchen,high strength,Composite,8
kitchen,high strength,Composite,5
kitchen,high strength,Composite,8
kitchen,high strength,Composite,9
kitchen,high strength,Composite,10
kitchen,high strength,Composite,0
kitchen,high strength,Composite,10
kitchen,high strength,Composite,10
kitchen,high strength,Composite,5
kitchen,high strength,Composite,10
kitchen,high strength,Composite,9
kitchen,high strength,Composite,9
kitchen,high strength,Composite,8
spacecraft,lightweight,Steel,3
spacecraft,lightweight,Steel,8
spacecraft,lightweight,Steel,7
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,3
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,3
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,7
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,3
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,7
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,7
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,4
spacecraft,lightweight,Steel,5
spacecraft,lightweight,Steel,8
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,6
spacecraft,lightweight,Steel,2
spacecraft,lightweight,Steel,10
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Steel,1
spacecraft,lightweight,Steel,0
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,4
spacecraft,lightweight,Aluminium,3
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,0
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,4
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,4
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,2
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,7
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,8
spacecraft,lightweight,Aluminium,6
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,0
spacecraft,lightweight,Aluminium,10
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,9
spacecraft,lightweight,Aluminium,5
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,0
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,4
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,1
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,4
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,0
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,1
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,1
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,1
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,9
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Titanium,8
spacecraft,lightweight,Titanium,7
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,1
spacecraft,lightweight,Titanium,3
spacecraft,lightweight,Titanium,5
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,0
spacecraft,lightweight,Titanium,10
spacecraft,lightweight,Titanium,6
spacecraft,lightweight,Glass,5
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,3
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,6
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,8
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,6
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,6
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,3
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,3
spacecraft,lightweight,Glass,3
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,8
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,5
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Glass,8
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,10
spacecraft,lightweight,Glass,0
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,2
spacecraft,lightweight,Glass,1
spacecraft,lightweight,Glass,4
spacecraft,lightweight,Wood,4
spacecraft,lightweight,Wood,8
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,8
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,5
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,7
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,4
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,6
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,9
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,2
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,5
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,8
spacecraft,lightweight,Wood,5
spacecraft,lightweight,Wood,8
spacecraft,lightweight,Wood,4
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,10
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,1
spacecraft,lightweight,Wood,0
spacecraft,lightweight,Wood,6
spacecraft,lightweight,Wood,3
spacecraft,lightweight,Thermoplastic,9
spacecraft,lightweight,Thermoplastic,7
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,6
spacecraft,lightweight,Thermoplastic,3
spacecraft,lightweight,Thermoplastic,10
spacecraft,lightweight,Thermoplastic,6
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,9
spacecraft,lightweight,Thermoplastic,10
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,9
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,7
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,6
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,7
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,10
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,10
spacecraft,lightweight,Thermoplastic,3
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,2
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,3
spacecraft,lightweight,Thermoplastic,9
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,7
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Thermoplastic,7
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,6
spacecraft,lightweight,Thermoplastic,1
spacecraft,lightweight,Thermoplastic,10
spacecraft,lightweight,Thermoplastic,0
spacecraft,lightweight,Thermoplastic,8
spacecraft,lightweight,Thermoplastic,3
spacecraft,lightweight,Thermoplastic,4
spacecraft,lightweight,Thermoplastic,5
spacecraft,lightweight,Elastomer,3
spacecraft,lightweight,Elastomer,6
spacecraft,lightweight,Elastomer,5
spacecraft,lightweight,Elastomer,6
spacecraft,lightweight,Elastomer,8
spacecraft,lightweight,Elastomer,2
spacecraft,lightweight,Elastomer,0
spacecraft,lightweight,Elastomer,7
